Customer ID,Frequency,Monetary,Last_Order,Order_Num,Recency,R,F,M,Segment
CUST4935,7,4403,ORD072131,72131,27869,1,1,1,Lost
CUST4936,10,7940,ORD090057,90057,9943,2,2,4,Hibernating
CUST4937,17,12315,ORD099671,99671,329,5,5,5,Champions
CUST4938,15,9437,ORD091199,91199,8801,2,5,5,At Risk
CUST4939,7,2949,ORD091840,91840,8160,3,1,1,Promising
CUST4940,13,8122,ORD099308,99308,692,5,4,4,Champions
CUST4941,12,8374,ORD089867,89867,10133,2,4,4,At Risk
CUST4942,10,8101,ORD093438,93438,6562,3,2,4,Potential Loyalists
CUST4943,11,6483,ORD098664,98664,1336,5,3,3,Loyal
CUST4944,10,5998,ORD095806,95806,4194,4,2,3,New Customers
CUST4945,6,3213,ORD092809,92809,7191,3,1,1,Promising
CUST4946,11,8635,ORD083535,83535,16465,1,3,5,At Risk
CUST4947,10,6297,ORD097683,97683,2317,4,2,3,New Customers
CUST4948,12,4966,ORD079556,79556,20444,1,4,2,At Risk
CUST4949,9,4653,ORD092430,92430,7570,3,2,2,Promising
CUST4950,15,7762,ORD096018,96018,3982,4,5,4,Champions
CUST4951,15,10982,ORD099514,99514,486,5,5,5,Champions
CUST4952,5,2526,ORD095219,95219,4781,3,1,1,Promising
CUST4953,15,7376,ORD095238,95238,4762,3,5,4,Loyal
CUST4954,10,5811,ORD090803,90803,9197,2,2,3,Hibernating
CUST4955,16,9604,ORD090433,90433,9567,2,5,5,At Risk
CUST4956,5,4375,ORD090275,90275,9725,2,1,1,Promising
CUST4957,7,4011,ORD087764,87764,12236,2,1,1,Promising
CUST4958,7,4398,ORD099758,99758,242,5,1,1,New Customers
CUST4959,3,3352,ORD064962,64962,35038,1,1,1,Lost
CUST4960,8,3967,ORD092092,92092,7908,3,1,1,Promising
CUST4961,16,6498,ORD099215,99215,785,5,5,3,Loyal
CUST4962,9,4511,ORD097571,97571,2429,4,2,2,New Customers
CUST4963,15,10222,ORD098139,98139,1861,5,5,5,Champions
CUST4964,13,8326,ORD094692,94692,5308,3,4,4,Loyal
CUST4965,12,5765,ORD099562,99562,438,5,4,3,Loyal
CUST4966,12,6405,ORD095075,95075,4925,3,4,3,Loyal
CUST4967,8,3951,ORD069944,69944,30056,1,1,1,Lost
CUST4968,17,7385,ORD096088,96088,3912,4,5,4,Champions
CUST4969,11,4996,ORD087146,87146,12854,2,3,2,At Risk
CUST4970,19,12868,ORD097833,97833,2167,4,5,5,Champions
CUST4971,16,7792,ORD091598,91598,8402,2,5,4,At Risk
CUST4972,10,7539,ORD096513,96513,3487,4,2,4,New Customers
CUST4973,17,10807,ORD097233,97233,2767,4,5,5,Champions
CUST4974,9,5593,ORD095613,95613,4387,4,2,2,New Customers
CUST4975,7,3768,ORD098576,98576,1424,5,1,1,New Customers
CUST4976,12,6369,ORD099432,99432,568,5,4,3,Loyal
CUST4977,18,8888,ORD099396,99396,604,5,5,5,Champions
CUST4978,7,4716,ORD079095,79095,20905,1,1,2,Lost
CUST4979,6,5091,ORD086584,86584,13416,2,1,2,Promising
CUST4980,10,9118,ORD097582,97582,2418,4,2,5,New Customers
CUST4981,11,5287,ORD095457,95457,4543,4,3,2,Loyal
CUST4982,10,5851,ORD071039,71039,28961,1,2,3,Hibernating
CUST4983,10,4171,ORD098821,98821,1179,5,2,1,New Customers
CUST4984,8,4569,ORD080929,80929,19071,1,1,2,Lost
CUST4985,12,8270,ORD096374,96374,3626,4,4,4,Champions
CUST4986,11,5978,ORD095424,95424,4576,4,3,3,Loyal
CUST4987,9,7195,ORD090899,90899,9101,2,2,4,Hibernating
CUST4988,4,2873,ORD094828,94828,5172,3,1,1,Promising
CUST4989,11,6825,ORD096136,96136,3864,4,3,3,Loyal
CUST4990,7,3416,ORD095130,95130,4870,3,1,1,Promising
CUST4991,12,5721,ORD094889,94889,5111,3,4,2,Loyal
CUST4992,15,9251,ORD096941,96941,3059,4,5,5,Champions
CUST4993,9,4518,ORD082160,82160,17840,1,2,2,Promising
CUST4994,16,9508,ORD097767,97767,2233,4,5,5,Champions
CUST4995,12,9030,ORD078193,78193,21807,1,4,5,At Risk
CUST4996,5,4071,ORD096483,96483,3517,4,1,1,New Customers
CUST4997,18,12459,ORD090633,90633,9367,2,5,5,At Risk
CUST4998,8,2695,ORD094670,94670,5330,3,1,1,Promising
CUST4999,8,4527,ORD075732,75732,24268,1,1,2,Lost
CUST5000,9,5246,ORD096671,96671,3329,4,2,2,New Customers
CUST5001,16,7550,ORD099853,99853,147,5,5,4,Champions
CUST5002,15,9715,ORD088701,88701,11299,2,5,5,At Risk
CUST5003,7,2577,ORD083731,83731,16269,1,1,1,Lost
CUST5004,10,5518,ORD072936,72936,27064,1,2,2,Promising
CUST5005,11,8550,ORD097765,97765,2235,4,3,4,Loyal
CUST5006,13,8786,ORD095210,95210,4790,3,4,5,Loyal
CUST5007,9,5934,ORD098388,98388,1612,5,2,3,New Customers
CUST5008,13,8547,ORD096610,96610,3390,4,4,4,Champions
CUST5009,22,14712,ORD082655,82655,17345,1,5,5,At Risk
CUST5010,4,3804,ORD085870,85870,14130,2,1,1,Promising
CUST5011,18,9199,ORD094361,94361,5639,3,5,5,Loyal
CUST5012,9,7835,ORD088154,88154,11846,2,2,4,Hibernating
CUST5013,11,5021,ORD095745,95745,4255,4,3,2,Loyal
CUST5014,11,5359,ORD087934,87934,12066,2,3,2,At Risk
CUST5015,10,5663,ORD078600,78600,21400,1,2,2,Promising
CUST5016,7,1713,ORD084293,84293,15707,1,1,1,Lost
CUST5017,11,6853,ORD095914,95914,4086,4,3,3,Loyal
CUST5018,10,4450,ORD096785,96785,3215,4,2,1,New Customers
CUST5019,13,8441,ORD082392,82392,17608,1,4,4,At Risk
CUST5020,15,10710,ORD093339,93339,6661,3,5,5,Loyal
CUST5021,9,4494,ORD096874,96874,3126,4,2,2,New Customers
CUST5022,11,7832,ORD086526,86526,13474,2,3,4,At Risk
CUST5023,12,5723,ORD095894,95894,4106,4,4,2,Loyal
CUST5024,13,7954,ORD090317,90317,9683,2,4,4,At Risk
CUST5025,12,8194,ORD096194,96194,3806,4,4,4,Champions
CUST5026,15,6731,ORD084298,84298,15702,1,5,3,At Risk
CUST5027,7,3200,ORD047039,47039,52961,1,1,1,Lost
CUST5028,21,11327,ORD093732,93732,6268,3,5,5,Loyal
CUST5029,14,6379,ORD097329,97329,2671,4,5,3,Loyal
CUST5030,7,3294,ORD097431,97431,2569,4,1,1,New Customers
CUST5031,13,7380,ORD097184,97184,2816,4,4,4,Champions
CUST5032,17,8772,ORD093519,93519,6481,3,5,5,Loyal
CUST5033,13,8392,ORD090413,90413,9587,2,4,4,At Risk
CUST5034,10,4171,ORD072901,72901,27099,1,2,1,Promising
CUST5035,14,11618,ORD099798,99798,202,5,5,5,Champions
CUST5036,16,10429,ORD097612,97612,2388,4,5,5,Champions
CUST5037,13,8072,ORD095058,95058,4942,3,4,4,Loyal
CUST5038,10,3198,ORD096515,96515,3485,4,2,1,New Customers
CUST5039,8,4071,ORD095703,95703,4297,4,1,1,New Customers
CUST5040,13,5645,ORD091055,91055,8945,2,4,2,At Risk
CUST5041,4,2487,ORD057682,57682,42318,1,1,1,Lost
CUST5042,11,4679,ORD098032,98032,1968,5,3,2,Loyal
CUST5043,12,6472,ORD078477,78477,21523,1,4,3,At Risk
CUST5044,8,6471,ORD095757,95757,4243,4,1,3,New Customers
CUST5045,16,11213,ORD092006,92006,7994,3,5,5,Loyal
CUST5046,8,7041,ORD094543,94543,5457,3,1,4,Promising
CUST5047,13,5346,ORD094625,94625,5375,3,4,2,Loyal
CUST5048,4,2228,ORD089684,89684,10316,2,1,1,Promising
CUST5049,11,5559,ORD081419,81419,18581,1,3,2,At Risk
CUST5050,9,4945,ORD077429,77429,22571,1,2,2,Promising
CUST5051,15,8358,ORD090424,90424,9576,2,5,4,At Risk
CUST5052,8,3582,ORD089897,89897,10103,2,1,1,Promising
CUST5053,10,6124,ORD088213,88213,11787,2,2,3,Hibernating
CUST5054,14,9542,ORD087555,87555,12445,2,5,5,At Risk
CUST5055,12,6477,ORD098885,98885,1115,5,4,3,Loyal
CUST5056,9,4432,ORD096657,96657,3343,4,2,1,New Customers
CUST5057,15,6629,ORD097896,97896,2104,4,5,3,Loyal
CUST5058,7,3860,ORD097886,97886,2114,4,1,1,New Customers
CUST5059,15,8240,ORD099550,99550,450,5,5,4,Champions
CUST5060,13,7506,ORD087577,87577,12423,2,4,4,At Risk
CUST5061,7,5017,ORD062310,62310,37690,1,1,2,Lost
CUST5062,7,4062,ORD099575,99575,425,5,1,1,New Customers
CUST5063,7,5241,ORD096732,96732,3268,4,1,2,New Customers
CUST5064,13,7376,ORD093135,93135,6865,3,4,4,Loyal
CUST5065,12,7610,ORD092712,92712,7288,3,4,4,Loyal
CUST5066,14,10390,ORD086231,86231,13769,2,5,5,At Risk
CUST5067,14,8946,ORD091171,91171,8829,2,5,5,At Risk
CUST5068,14,7704,ORD085125,85125,14875,1,5,4,At Risk
CUST5069,5,1206,ORD094436,94436,5564,3,1,1,Promising
CUST5070,11,5177,ORD071652,71652,28348,1,3,2,At Risk
CUST5071,8,6400,ORD092509,92509,7491,3,1,3,Promising
CUST5072,14,5680,ORD091643,91643,8357,2,5,2,At Risk
CUST5073,16,10505,ORD079393,79393,20607,1,5,5,At Risk
CUST5074,12,7872,ORD096694,96694,3306,4,4,4,Champions
CUST5075,12,7764,ORD099718,99718,282,5,4,4,Champions
CUST5076,7,4792,ORD051559,51559,48441,1,1,2,Lost
CUST5077,5,3870,ORD089791,89791,10209,2,1,1,Promising
CUST5078,12,8291,ORD072208,72208,27792,1,4,4,At Risk
CUST5079,16,10179,ORD099664,99664,336,5,5,5,Champions
CUST5080,8,3603,ORD080550,80550,19450,1,1,1,Lost
CUST5081,14,6695,ORD096563,96563,3437,4,5,3,Loyal
CUST5082,14,7417,ORD097742,97742,2258,4,5,4,Champions
CUST5083,10,5105,ORD089749,89749,10251,2,2,2,Promising
CUST5084,11,8765,ORD097985,97985,2015,5,3,5,Loyal
CUST5085,5,3152,ORD072896,72896,27104,1,1,1,Lost
CUST5086,10,4280,ORD088174,88174,11826,2,2,1,Promising
CUST5087,11,8047,ORD096660,96660,3340,4,3,4,Loyal
CUST5088,11,6409,ORD079874,79874,20126,1,3,3,At Risk
CUST5089,14,7749,ORD099592,99592,408,5,5,4,Champions
CUST5090,12,8810,ORD097243,97243,2757,4,4,5,Champions
CUST5091,12,7337,ORD094279,94279,5721,3,4,4,Loyal
CUST5092,11,6300,ORD095600,95600,4400,4,3,3,Loyal
CUST5093,14,9041,ORD086984,86984,13016,2,5,5,At Risk
CUST5094,13,8886,ORD096683,96683,3317,4,4,5,Champions
CUST5095,13,8029,ORD091090,91090,8910,2,4,4,At Risk
CUST5096,16,8128,ORD095053,95053,4947,3,5,4,Loyal
CUST5097,10,6518,ORD093772,93772,6228,3,2,3,Potential Loyalists
CUST5098,15,8665,ORD095157,95157,4843,3,5,5,Loyal
CUST5099,11,6164,ORD088659,88659,11341,2,3,3,At Risk
CUST5100,9,4428,ORD088160,88160,11840,2,2,1,Promising
CUST5101,12,6306,ORD098081,98081,1919,5,4,3,Loyal
CUST5102,14,5056,ORD098685,98685,1315,5,5,2,Loyal
CUST5103,9,7963,ORD099489,99489,511,5,2,4,New Customers
CUST5104,13,6267,ORD091765,91765,8235,3,4,3,Loyal
CUST5105,12,6355,ORD092701,92701,7299,3,4,3,Loyal
CUST5106,11,8582,ORD099047,99047,953,5,3,5,Loyal
CUST5107,11,6222,ORD084907,84907,15093,1,3,3,At Risk
CUST5108,5,1454,ORD071370,71370,28630,1,1,1,Lost
CUST5109,6,2680,ORD083331,83331,16669,1,1,1,Lost
CUST5110,9,6878,ORD097755,97755,2245,4,2,3,New Customers
CUST5111,9,7022,ORD098913,98913,1087,5,2,4,New Customers
CUST5112,12,5395,ORD097011,97011,2989,4,4,2,Loyal
CUST5113,10,4202,ORD096110,96110,3890,4,2,1,New Customers
CUST5114,13,7695,ORD088827,88827,11173,2,4,4,At Risk
CUST5115,14,6448,ORD093082,93082,6918,3,5,3,Loyal
CUST5116,10,7936,ORD096901,96901,3099,4,2,4,New Customers
CUST5117,14,10090,ORD090954,90954,9046,2,5,5,At Risk
CUST5118,16,12941,ORD094802,94802,5198,3,5,5,Loyal
CUST5119,14,6383,ORD098337,98337,1663,5,5,3,Loyal
CUST5120,12,5420,ORD086420,86420,13580,2,4,2,At Risk
CUST5121,7,2931,ORD099715,99715,285,5,1,1,New Customers
CUST5122,12,7401,ORD097640,97640,2360,4,4,4,Champions
CUST5123,9,4282,ORD071014,71014,28986,1,2,1,Promising
CUST5124,5,2442,ORD064557,64557,35443,1,1,1,Lost
CUST5125,14,9597,ORD090055,90055,9945,2,5,5,At Risk
CUST5126,11,6734,ORD098790,98790,1210,5,3,3,Loyal
CUST5127,13,6962,ORD084656,84656,15344,1,4,3,At Risk
CUST5128,10,8491,ORD099501,99501,499,5,2,4,New Customers
CUST5129,15,10127,ORD099766,99766,234,5,5,5,Champions
CUST5130,9,4411,ORD093558,93558,6442,3,2,1,Promising
CUST5131,10,4949,ORD082543,82543,17457,1,2,2,Promising
CUST5132,7,2191,ORD077243,77243,22757,1,1,1,Lost
CUST5133,13,8219,ORD099779,99779,221,5,4,4,Champions
CUST5134,9,6394,ORD078601,78601,21399,1,2,3,Hibernating
CUST5135,14,9385,ORD095599,95599,4401,4,5,5,Champions
CUST5136,9,3223,ORD094120,94120,5880,3,2,1,Promising
CUST5137,13,6429,ORD099152,99152,848,5,4,3,Loyal
CUST5138,6,3105,ORD077364,77364,22636,1,1,1,Lost
CUST5139,10,6064,ORD089425,89425,10575,2,2,3,Hibernating
CUST5140,15,7937,ORD090254,90254,9746,2,5,4,At Risk
CUST5141,10,6941,ORD098531,98531,1469,5,2,3,New Customers
CUST5142,8,4183,ORD095260,95260,4740,3,1,1,Promising
CUST5143,14,10304,ORD095704,95704,4296,4,5,5,Champions
CUST5144,8,6762,ORD090956,90956,9044,2,1,3,Hibernating
CUST5145,6,3656,ORD093911,93911,6089,3,1,1,Promising
CUST5146,13,6891,ORD098891,98891,1109,5,4,3,Loyal
CUST5147,11,7012,ORD086688,86688,13312,2,3,4,At Risk
CUST5148,13,7259,ORD085379,85379,14621,1,4,4,At Risk
CUST5149,8,5931,ORD095572,95572,4428,4,1,3,New Customers
CUST5150,7,5010,ORD084171,84171,15829,1,1,2,Lost
CUST5151,9,5527,ORD086365,86365,13635,2,2,2,Promising
CUST5152,9,3218,ORD088598,88598,11402,2,2,1,Promising
CUST5153,12,6707,ORD095596,95596,4404,4,4,3,Loyal
CUST5154,8,5169,ORD088963,88963,11037,2,1,2,Promising
CUST5155,11,7076,ORD064683,64683,35317,1,3,4,At Risk
CUST5156,4,4682,ORD080496,80496,19504,1,1,2,Lost
CUST5157,14,8212,ORD096267,96267,3733,4,5,4,Champions
CUST5158,7,2645,ORD095784,95784,4216,4,1,1,New Customers
CUST5159,7,5892,ORD095012,95012,4988,3,1,3,Promising
CUST5160,7,4667,ORD097457,97457,2543,4,1,2,New Customers
CUST5161,9,5108,ORD092034,92034,7966,3,2,2,Promising
CUST5162,7,4110,ORD081433,81433,18567,1,1,1,Lost
CUST5163,8,5275,ORD089012,89012,10988,2,1,2,Promising
CUST5164,15,8028,ORD085934,85934,14066,2,5,4,At Risk
CUST5165,10,4505,ORD094565,94565,5435,3,2,2,Promising
CUST5166,17,8205,ORD090504,90504,9496,2,5,4,At Risk
CUST5167,8,4426,ORD098130,98130,1870,5,1,1,New Customers
CUST5168,10,5982,ORD089474,89474,10526,2,2,3,Hibernating
CUST5169,11,7344,ORD079489,79489,20511,1,3,4,At Risk
CUST5170,9,5903,ORD094678,94678,5322,3,2,3,Potential Loyalists
CUST5171,7,3909,ORD088187,88187,11813,2,1,1,Promising
CUST5172,19,12166,ORD099723,99723,277,5,5,5,Champions
CUST5173,20,11044,ORD095530,95530,4470,4,5,5,Champions
CUST5174,14,8622,ORD098624,98624,1376,5,5,5,Champions
CUST5175,10,8607,ORD098803,98803,1197,5,2,5,New Customers
CUST5176,14,7901,ORD082930,82930,17070,1,5,4,At Risk
CUST5177,13,9950,ORD097062,97062,2938,4,4,5,Champions
CUST5178,6,4895,ORD085826,85826,14174,2,1,2,Promising
CUST5179,9,8419,ORD079143,79143,20857,1,2,4,Hibernating
CUST5180,12,6404,ORD093893,93893,6107,3,4,3,Loyal
CUST5181,13,6731,ORD096601,96601,3399,4,4,3,Loyal
CUST5182,17,8819,ORD095785,95785,4215,4,5,5,Champions
CUST5183,15,7408,ORD099869,99869,131,5,5,4,Champions
CUST5184,11,5353,ORD094076,94076,5924,3,3,2,Loyal
CUST5185,15,7619,ORD089320,89320,10680,2,5,4,At Risk
CUST5186,12,6033,ORD095094,95094,4906,3,4,3,Loyal
CUST5187,8,4373,ORD083163,83163,16837,1,1,1,Lost
CUST5188,17,11593,ORD086859,86859,13141,2,5,5,At Risk
CUST5189,10,6924,ORD092896,92896,7104,3,2,3,Potential Loyalists
CUST5190,12,6950,ORD099786,99786,214,5,4,3,Loyal
CUST5191,14,9658,ORD098788,98788,1212,5,5,5,Champions
CUST5192,6,3136,ORD097635,97635,2365,4,1,1,New Customers
CUST5193,13,7685,ORD096396,96396,3604,4,4,4,Champions
CUST5194,12,8645,ORD090336,90336,9664,2,4,5,At Risk
CUST5195,12,6898,ORD092718,92718,7282,3,4,3,Loyal
CUST5196,9,3840,ORD089574,89574,10426,2,2,1,Promising
CUST5197,8,4168,ORD094161,94161,5839,3,1,1,Promising
CUST5198,8,3873,ORD096245,96245,3755,4,1,1,New Customers
CUST5199,10,6910,ORD099433,99433,567,5,2,3,New Customers
CUST5200,8,4979,ORD094376,94376,5624,3,1,2,Promising
CUST5201,13,9769,ORD097392,97392,2608,4,4,5,Champions
CUST5202,4,3352,ORD094238,94238,5762,3,1,1,Promising
CUST5203,9,6225,ORD075449,75449,24551,1,2,3,Hibernating
CUST5204,6,3618,ORD093610,93610,6390,3,1,1,Promising
CUST5205,14,7864,ORD099587,99587,413,5,5,4,Champions
CUST5206,13,9520,ORD099603,99603,397,5,4,5,Champions
CUST5207,11,4747,ORD099417,99417,583,5,3,2,Loyal
CUST5208,12,7891,ORD095809,95809,4191,4,4,4,Champions
CUST5209,13,6175,ORD097238,97238,2762,4,4,3,Loyal
CUST5210,6,6110,ORD075333,75333,24667,1,1,3,Hibernating
CUST5211,11,5748,ORD099555,99555,445,5,3,2,Loyal
CUST5212,13,10061,ORD096448,96448,3552,4,4,5,Champions
CUST5213,14,9501,ORD099462,99462,538,5,5,5,Champions
CUST5214,12,8236,ORD080900,80900,19100,1,4,4,At Risk
CUST5215,16,8008,ORD097145,97145,2855,4,5,4,Champions
CUST5216,18,7296,ORD080751,80751,19249,1,5,4,At Risk
CUST5217,12,6576,ORD096752,96752,3248,4,4,3,Loyal
CUST5218,8,5203,ORD080327,80327,19673,1,1,2,Lost
CUST5219,7,2653,ORD093468,93468,6532,3,1,1,Promising
CUST5220,8,6234,ORD095426,95426,4574,4,1,3,New Customers
CUST5221,12,5679,ORD096133,96133,3867,4,4,2,Loyal
CUST5222,8,5957,ORD094122,94122,5878,3,1,3,Promising
CUST5223,9,5983,ORD099032,99032,968,5,2,3,New Customers
CUST5224,18,9764,ORD064124,64124,35876,1,5,5,At Risk
CUST5225,13,5979,ORD099247,99247,753,5,4,3,Loyal
CUST5226,7,6514,ORD099363,99363,637,5,1,3,New Customers
CUST5227,11,5476,ORD092373,92373,7627,3,3,2,Loyal
CUST5228,7,2090,ORD072424,72424,27576,1,1,1,Lost
CUST5229,14,7477,ORD098747,98747,1253,5,5,4,Champions
CUST5230,19,11739,ORD098219,98219,1781,5,5,5,Champions
CUST5231,14,8961,ORD092860,92860,7140,3,5,5,Loyal
CUST5232,10,7348,ORD094160,94160,5840,3,2,4,Potential Loyalists
CUST5233,10,6723,ORD087576,87576,12424,2,2,3,Hibernating
CUST5234,7,3411,ORD063970,63970,36030,1,1,1,Lost
CUST5235,12,5254,ORD097691,97691,2309,4,4,2,Loyal
CUST5236,8,4343,ORD094201,94201,5799,3,1,1,Promising
CUST5237,18,11547,ORD093627,93627,6373,3,5,5,Loyal
CUST5238,13,8577,ORD089440,89440,10560,2,4,5,At Risk
CUST5239,9,9077,ORD089947,89947,10053,2,2,5,Hibernating
CUST5240,7,5464,ORD094137,94137,5863,3,1,2,Promising
CUST5241,11,5644,ORD098611,98611,1389,5,3,2,Loyal
CUST5242,2,764,ORD042714,42714,57286,1,1,1,Lost
CUST5243,12,6243,ORD095482,95482,4518,4,4,3,Loyal
CUST5244,12,5339,ORD096974,96974,3026,4,4,2,Loyal
CUST5245,6,4368,ORD097004,97004,2996,4,1,1,New Customers
CUST5246,10,4778,ORD089064,89064,10936,2,2,2,Promising
CUST5247,8,5418,ORD072932,72932,27068,1,1,2,Lost
CUST5248,3,3315,ORD088548,88548,11452,2,1,1,Promising
CUST5249,9,5103,ORD090736,90736,9264,2,2,2,Promising
CUST5250,12,6979,ORD091715,91715,8285,2,4,3,At Risk
CUST5251,8,4815,ORD099984,99984,16,5,1,2,New Customers
CUST5252,22,11791,ORD097277,97277,2723,4,5,5,Champions
CUST5253,11,4381,ORD064673,64673,35327,1,3,1,At Risk
CUST5254,17,8722,ORD095528,95528,4472,4,5,5,Champions
CUST5255,11,6403,ORD097694,97694,2306,4,3,3,Loyal
CUST5256,14,11481,ORD099799,99799,201,5,5,5,Champions
CUST5257,7,3142,ORD095669,95669,4331,4,1,1,New Customers
CUST5258,10,5528,ORD099808,99808,192,5,2,2,New Customers
CUST5259,13,9071,ORD094176,94176,5824,3,4,5,Loyal
CUST5260,12,7847,ORD092872,92872,7128,3,4,4,Loyal
CUST5261,8,5778,ORD085799,85799,14201,2,1,3,Hibernating
CUST5262,14,5769,ORD088059,88059,11941,2,5,3,At Risk
CUST5263,12,6045,ORD082657,82657,17343,1,4,3,At Risk
CUST5264,14,7464,ORD095803,95803,4197,4,5,4,Champions
CUST5265,13,9368,ORD094857,94857,5143,3,4,5,Loyal
CUST5266,13,6849,ORD081129,81129,18871,1,4,3,At Risk
CUST5267,11,8895,ORD091674,91674,8326,2,3,5,At Risk
CUST5268,7,3484,ORD098522,98522,1478,5,1,1,New Customers
CUST5269,9,7089,ORD093634,93634,6366,3,2,4,Potential Loyalists
CUST5270,12,7008,ORD060207,60207,39793,1,4,4,At Risk
CUST5271,17,12077,ORD089755,89755,10245,2,5,5,At Risk
CUST5272,12,8267,ORD084965,84965,15035,1,4,4,At Risk
CUST5273,13,6506,ORD083447,83447,16553,1,4,3,At Risk
CUST5274,10,5147,ORD088239,88239,11761,2,2,2,Promising
CUST5275,14,8895,ORD094129,94129,5871,3,5,5,Loyal
CUST5276,15,8251,ORD099346,99346,654,5,5,4,Champions
CUST5277,15,9893,ORD099633,99633,367,5,5,5,Champions
CUST5278,15,5709,ORD086331,86331,13669,2,5,2,At Risk
CUST5279,9,4092,ORD080211,80211,19789,1,2,1,Promising
CUST5280,13,8948,ORD084242,84242,15758,1,4,5,At Risk
CUST5281,7,3442,ORD097858,97858,2142,4,1,1,New Customers
CUST5282,4,3143,ORD085145,85145,14855,1,1,1,Lost
CUST5283,5,3815,ORD072465,72465,27535,1,1,1,Lost
CUST5284,9,3464,ORD089905,89905,10095,2,2,1,Promising
CUST5285,14,6294,ORD093697,93697,6303,3,5,3,Loyal
CUST5286,13,9351,ORD095306,95306,4694,3,4,5,Loyal
CUST5287,15,8548,ORD089021,89021,10979,2,5,4,At Risk
CUST5288,14,6457,ORD089432,89432,10568,2,5,3,At Risk
CUST5289,19,10478,ORD096493,96493,3507,4,5,5,Champions
CUST5290,12,6204,ORD093957,93957,6043,3,4,3,Loyal
CUST5291,11,3893,ORD091517,91517,8483,2,3,1,At Risk
CUST5292,12,6109,ORD093148,93148,6852,3,4,3,Loyal
CUST5293,9,4855,ORD087081,87081,12919,2,2,2,Promising
CUST5294,12,8335,ORD086546,86546,13454,2,4,4,At Risk
CUST5295,12,8886,ORD098689,98689,1311,5,4,5,Champions
CUST5296,8,4111,ORD080068,80068,19932,1,1,1,Lost
CUST5297,9,6311,ORD098669,98669,1331,5,2,3,New Customers
CUST5298,16,8785,ORD099197,99197,803,5,5,5,Champions
CUST5299,13,7228,ORD099883,99883,117,5,4,4,Champions
CUST5300,11,7495,ORD081162,81162,18838,1,3,4,At Risk
CUST5301,10,3880,ORD087410,87410,12590,2,2,1,Promising
CUST5302,5,4254,ORD076356,76356,23644,1,1,1,Lost
CUST5303,12,5727,ORD088986,88986,11014,2,4,2,At Risk
CUST5304,11,6332,ORD088277,88277,11723,2,3,3,At Risk
CUST5305,15,6425,ORD099994,99994,6,5,5,3,Loyal
CUST5306,18,11236,ORD099096,99096,904,5,5,5,Champions
CUST5307,10,5256,ORD094848,94848,5152,3,2,2,Promising
CUST5308,8,7930,ORD077900,77900,22100,1,1,4,Hibernating
CUST5309,11,4581,ORD094087,94087,5913,3,3,2,Loyal
CUST5310,15,5825,ORD099415,99415,585,5,5,3,Loyal
CUST5311,11,8579,ORD094254,94254,5746,3,3,5,Loyal
CUST5312,5,1295,ORD083300,83300,16700,1,1,1,Lost
CUST5313,11,6269,ORD088880,88880,11120,2,3,3,At Risk
CUST5314,10,5114,ORD096818,96818,3182,4,2,2,New Customers
CUST5315,15,8558,ORD098756,98756,1244,5,5,4,Champions
CUST5316,9,6246,ORD097932,97932,2068,4,2,3,New Customers
CUST5317,16,10188,ORD079351,79351,20649,1,5,5,At Risk
CUST5318,12,7185,ORD097519,97519,2481,4,4,4,Champions
CUST5319,12,7314,ORD085710,85710,14290,2,4,4,At Risk
CUST5320,11,6462,ORD086129,86129,13871,2,3,3,At Risk
CUST5321,6,2243,ORD071921,71921,28079,1,1,1,Lost
CUST5322,13,8425,ORD099278,99278,722,5,4,4,Champions
CUST5323,11,7431,ORD088346,88346,11654,2,3,4,At Risk
CUST5324,15,10354,ORD099996,99996,4,5,5,5,Champions
CUST5325,9,7206,ORD077652,77652,22348,1,2,4,Hibernating
CUST5326,11,5167,ORD098763,98763,1237,5,3,2,Loyal
CUST5327,10,5067,ORD092478,92478,7522,3,2,2,Promising
CUST5328,13,9299,ORD098605,98605,1395,5,4,5,Champions
CUST5329,11,4512,ORD092976,92976,7024,3,3,2,Loyal
CUST5330,7,6113,ORD096441,96441,3559,4,1,3,New Customers
CUST5331,9,5441,ORD088218,88218,11782,2,2,2,Promising
CUST5332,7,3575,ORD092022,92022,7978,3,1,1,Promising
CUST5333,20,14601,ORD095754,95754,4246,4,5,5,Champions
CUST5334,9,4920,ORD096800,96800,3200,4,2,2,New Customers
CUST5335,13,8648,ORD088385,88385,11615,2,4,5,At Risk
CUST5336,12,7779,ORD099365,99365,635,5,4,4,Champions
CUST5337,11,5657,ORD099479,99479,521,5,3,2,Loyal
CUST5338,15,10574,ORD091265,91265,8735,2,5,5,At Risk
CUST5339,11,5905,ORD099079,99079,921,5,3,3,Loyal
CUST5340,6,3205,ORD095720,95720,4280,4,1,1,New Customers
CUST5341,10,5622,ORD087611,87611,12389,2,2,2,Promising
CUST5342,15,7347,ORD095901,95901,4099,4,5,4,Champions
CUST5343,6,3486,ORD089137,89137,10863,2,1,1,Promising
CUST5344,13,6841,ORD082761,82761,17239,1,4,3,At Risk
CUST5345,15,6271,ORD089782,89782,10218,2,5,3,At Risk
CUST5346,13,7770,ORD092916,92916,7084,3,4,4,Loyal
CUST5347,14,7759,ORD098897,98897,1103,5,5,4,Champions
CUST5348,6,2198,ORD099952,99952,48,5,1,1,New Customers
CUST5349,9,5771,ORD099170,99170,830,5,2,3,New Customers
